OnsetTime	OffsetTime	MidiPitch
132.674	132.744	55
132.815	132.891	39
132.892	132.961	36
132.962	133.035	31
133.038	133.105	55
133.105	133.181	59
133.182	133.251	62
133.252	133.322	67
133.395	133.473	50
133.473	133.542	47
133.543	133.619	43
133.62	133.686	55
133.686	133.763	60
133.763	133.832	63
133.833	133.906	67
133.976	134.053	51
134.053	134.123	48
134.124	134.196	43
134.197	134.267	55
134.268	134.34	62
134.344	134.411	65
134.414	134.488	67
134.557	134.631	53
134.632	134.701	50
134.701	134.778	43
134.778	134.847	55
134.848	134.925	60
134.926	134.991	63
134.992	135.069	67
135.138	135.212	51
135.216	135.285	48
135.285	135.359	43
135.359	135.433	67
135.436	135.502	71
135.506	135.579	74
135.58	135.646	79
135.723	135.792	62
135.793	135.87	59
135.871	135.947	55
135.948	136.014	67
136.014	136.091	72
136.091	136.16	75
136.161	136.234	79
136.304	136.381	63
136.381	136.45	60
136.451	136.524	55
136.529	136.601	67
136.602	136.668	74
136.672	136.744	77
136.745	136.814	79
136.892	136.958	65
136.962	137.036	62
137.036	137.105	55
137.106	137.182	67
137.183	137.256	72
137.257	137.326	75
137.326	137.403	79
137.473	137.546	63
137.55	137.616	60
137.616	137.69	55
137.715	137.812	67
137.816	137.914	66
137.915	138.496	67
138.012	138.394	71
138.103	138.296	74
138.205	138.789	79
138.296	138.789	74
138.394	138.789	71
138.496	138.789	67
138.496	138.789	55
138.593	138.789	50
138.684	138.789	47
138.786	139.079	43
138.88	138.978	71
138.982	139.08	70
139.08	139.661	71
139.178	139.563	74
139.272	139.471	79
139.37	139.955	83
139.471	139.955	79
139.563	139.955	74
139.661	139.955	71
139.662	139.955	55
139.759	139.955	50
139.86	139.955	47
139.951	140.245	43
140.052	140.147	74
140.148	140.245	73
140.249	140.829	74
140.347	140.729	77
140.445	140.637	83
140.539	140.83	86
140.637	140.83	83
140.729	140.83	77
140.829	141.123	74
140.83	141.123	43
140.928	141.123	38
141.026	141.123	35
141.12	141.414	31
141.215	141.312	77
141.315	141.415	76
141.415	142.311	77
141.512	141.901	83
141.61	141.803	86
141.705	142.002	89
141.803	142.1	86
141.901	142.202	83
142.002	142.309	89
142.1	142.311	86
142.202	142.311	83
142.309	143.549	89
142.31	144.771	31
142.31	144.761	43
143.231	143.549	87
143.336	143.549	86
143.44	143.549	84
143.546	144.123	83
143.643	144.123	80
143.741	144.123	79
143.84	144.123	77
143.934	144.123	75
144.026	144.123	74
144.12	144.771	72
144.218	144.771	71
144.306	144.771	68
144.404	144.771	67
144.464	144.771	65
144.519	144.771	63
144.578	144.771	62
144.648	144.771	60
144.761	147.227	59
144.761	147.232	43
144.764	147.232	53
144.764	147.234	50
147.535	147.612	67
147.69	147.76	72
147.834	147.913	74
147.994	148.432	75
147.998	148.134	48
148.138	148.284	51
148.285	148.432	55
148.433	148.589	77
148.435	148.59	60
148.59	149.023	74
148.592	148.733	48
148.733	148.876	53
148.879	149.023	55
149.027	149.18	75
149.027	149.181	59
149.181	149.727	72
149.184	149.324	48
149.328	149.467	51
149.472	149.615	55
149.615	149.757	60
149.727	149.762	74
149.762	149.905	72
149.765	149.906	63
149.906	150.052	71
149.908	150.052	67
150.053	150.195	72
150.053	150.196	63
150.199	150.308	74
150.2	150.343	62
150.308	150.343	77
150.344	150.486	75
150.346	150.487	60
150.489	150.63	74
150.49	150.633	67
150.634	150.776	75
150.637	150.777	60
150.637	150.78	63
150.781	150.934	77
150.781	150.934	67
150.935	151.088	79
150.938	151.091	59
150.938	151.092	62
151.092	151.246	67
151.249	151.403	79
151.25	151.404	60
151.25	151.404	56
151.407	151.553	67
151.557	152.47	79
151.558	151.711	55
151.711	151.868	59
151.869	152.026	62
152.026	152.18	67
152.183	152.327	55
152.327	152.471	59
152.474	152.618	77
152.475	152.618	62
152.619	152.698	79
152.621	152.768	67
152.699	152.733	77
152.734	152.769	79
152.769	153.352	80
152.771	152.912	53
152.915	153.058	56
153.059	153.209	59
153.209	153.353	62
153.357	153.646	74
153.359	153.5	53
153.5	153.647	56
153.647	153.79	75
153.648	153.791	59
153.791	153.864	77
153.793	153.941	62
153.867	153.906	75
153.906	153.941	77
153.944	154.529	79
153.944	154.084	51
154.087	154.231	55
154.231	154.381	60
154.382	154.529	63
154.53	154.816	72
154.53	154.672	56
154.673	154.819	60
154.82	154.962	72
154.82	154.963	63
154.967	155.106	74
154.967	155.109	66
155.109	155.253	75
155.11	155.253	55
155.253	155.403	60
155.404	155.551	75
155.404	155.551	63
155.552	155.694	77
155.552	155.695	67
155.695	155.838	74
155.697	155.841	55
155.841	155.984	59
155.985	156.128	74
155.985	156.132	62
156.132	156.282	75
156.133	156.283	67
156.283	156.579	72
156.436	156.584	36
156.584	156.741	39
156.741	156.887	43
156.891	157.045	48
157.046	157.195	51
157.199	157.346	53
157.349	157.511	55
157.511	158.099	56
157.654	157.801	59
157.801	157.951	62
157.952	158.099	65
158.1	158.386	50
158.242	158.389	77
158.39	158.539	74
158.393	158.54	51
158.54	158.694	71
158.543	158.697	53
158.698	159.281	55
158.84	158.984	60
158.985	159.128	63
159.131	159.282	67
159.282	159.572	48
159.429	159.573	79
159.573	159.716	75
159.575	159.719	58
159.719	159.862	72
159.72	159.863	60
159.866	160.444	61
160.003	160.15	64
160.154	160.296	67
160.297	160.444	70
160.445	160.734	55
160.587	160.734	82
160.735	160.884	79
160.735	160.885	56
160.885	161.039	76
160.888	161.039	58
161.042	161.627	60
161.185	161.336	65
161.336	161.479	68
161.484	161.628	72
161.63	161.77	77
161.631	161.917	53
161.771	161.918	80
161.918	162.068	84
162.068	162.54	89
162.239	162.541	60
162.242	162.834	56
162.541	162.835	87
162.542	162.837	65
162.838	163.129	86
162.838	163.129	60
162.841	163.425	56
163.132	163.43	84
163.135	163.43	66
163.43	163.583	83
163.431	163.744	55
163.745	164.336	79
163.748	164.042	67
164.042	164.339	65
164.339	164.783	79
164.34	164.64	67
164.64	164.934	64
164.787	164.934	81
164.938	165.088	83
164.939	165.232	67
165.089	165.232	84
165.233	165.382	86
165.235	165.526	59
165.383	165.529	88
165.529	165.673	89
165.53	165.83	67
165.673	165.831	86
165.831	165.973	89
165.834	166.124	60
165.977	166.125	88
166.127	166.271	86
166.128	166.425	67
166.271	166.428	84
166.429	166.576	84
166.432	167.03	74
166.433	166.729	65
166.579	166.73	83
166.73	166.873	81
166.733	167.031	67
166.873	167.031	83
167.035	167.174	86
167.035	167.622	72
167.037	167.328	64
167.174	167.329	84
167.329	167.472	83
167.331	167.623	67
167.472	167.626	81
167.626	167.924	77
167.629	167.927	79
167.63	167.927	59
167.93	168.221	77
167.931	168.221	79
167.931	168.222	67
168.224	168.367	77
168.224	169.562	79
168.228	168.518	60
168.368	168.518	76
168.519	168.668	74
168.522	168.812	67
168.669	168.812	72
168.816	168.966	72
168.816	169.11	65
168.967	169.111	71
169.111	169.26	69
169.113	169.411	67
169.261	169.411	71
169.412	169.708	72
169.414	169.709	64
169.562	169.709	81
169.712	169.855	83
169.713	170.002	67
169.859	170.003	84
170.005	170.153	86
170.006	170.299	59
170.153	170.3	88
170.3	170.443	89
170.303	170.6	67
170.443	170.601	86
170.601	170.744	89
170.605	170.898	60
170.744	170.899	88
170.899	171.042	86
170.901	171.199	67
171.045	171.2	84
171.2	171.35	83
171.203	171.801	64
171.203	171.501	72
171.353	171.501	84
171.503	171.654	88
171.504	171.805	67
171.655	171.805	84
171.806	171.948	83
171.809	172.396	65
171.809	172.092	72
171.949	172.092	81
172.095	172.238	84
172.095	172.396	69
172.239	172.397	81
172.4	172.539	79
172.4	172.981	65
172.401	172.683	73
172.54	172.687	77
172.688	172.83	81
172.688	172.982	69
172.831	172.982	77
172.984	173.128	76
172.985	173.271	65
172.988	173.128	74
173.129	173.272	74
173.272	173.415	77
173.275	173.572	69
173.418	173.573	74
173.575	173.716	81
173.576	173.869	65
173.716	173.87	77
173.87	174.013	74
173.873	174.17	66
174.017	174.171	72
174.171	174.276	71
174.174	174.272	67
174.272	174.461	67
174.367	174.464	69
174.462	174.566	71
174.559	174.668	69
174.654	174.756	67
174.752	175.326	72
174.849	174.948	62
174.941	175.046	64
175.035	175.14	66
175.133	175.238	64
175.231	175.333	62
175.326	175.43	71
175.329	175.423	67
175.424	175.616	67
175.518	175.623	69
175.616	175.722	71
175.715	175.815	69
175.808	175.914	67
175.907	176.48	72
175.998	176.102	62
176.1	176.197	64
176.19	176.295	66
176.292	176.39	64
176.383	176.487	62
176.481	176.575	71
176.481	176.575	67
176.576	176.771	67
176.674	176.774	69
176.775	176.866	71
176.867	176.964	69
176.964	177.055	67
177.059	177.153	74
177.06	177.346	67
177.156	177.247	71
177.251	177.349	72
177.349	177.439	74
177.44	177.531	72
177.534	177.636	71
177.636	177.733	77
177.64	177.919	62
177.64	177.919	55
177.641	177.923	59
177.643	177.923	65
177.726	177.835	76
177.828	177.926	74
177.926	178.025	72
178.018	178.118	71
178.111	178.217	69
178.21	178.308	67
178.305	178.409	69
178.402	178.5	67
178.497	178.602	65
178.595	178.692	64
178.685	178.791	62
178.787	178.889	64
178.788	179.077	48
178.885	178.984	60
178.977	179.081	62
179.078	179.179	64
179.169	179.274	62
179.267	179.371	60
179.361	179.939	65
179.459	179.564	55
179.554	179.656	57
179.652	179.75	59
179.743	179.848	57
179.841	179.945	55
179.943	180.04	64
179.943	180.226	60
180.033	180.138	72
180.131	180.233	74
180.226	180.33	76
180.323	180.422	74
180.415	180.523	72
180.516	181.09	77
180.608	180.712	55
180.705	180.807	57
180.8	180.905	59
180.898	181.002	57
180.999	181.097	55
181.09	181.192	76
181.091	181.381	60
181.192	181.282	72
181.283	181.382	74
181.382	181.479	76
181.482	181.574	74
181.574	181.671	72
181.672	181.766	79
181.672	181.954	60
181.766	181.864	76
181.864	181.955	77
181.958	182.049	79
182.05	182.147	77
182.147	182.246	76
182.246	182.35	82
182.249	182.536	58
182.249	182.536	52
182.249	182.536	55
182.25	182.54	60
182.343	182.441	81
182.438	182.543	79
182.54	182.633	77
182.626	182.732	76
182.728	182.827	74
182.82	182.917	72
182.913	183.019	71
183.012	183.11	72
183.103	183.208	73
183.2	183.309	74
183.302	183.4	70
183.393	184.269	41
183.495	184.269	45
183.593	184.269	48
183.688	184.269	57
183.688	184.269	53
183.785	184.269	60
183.877	184.269	65
183.979	184.269	69
184.069	184.269	72
184.171	184.269	77
184.268	184.342	81
184.412	184.486	81
184.562	184.864	81
184.563	184.864	55
184.563	184.864	60
184.565	184.864	64
184.713	184.864	79
184.863	184.933	77
185.003	185.084	76
185.167	185.469	76
185.168	185.469	55
185.168	185.469	62
185.169	185.469	65
185.312	185.469	74
185.466	185.535	72
185.612	185.693	71
185.777	186.096	72
185.777	186.096	60
185.778	186.096	64
186.729	187.048	67
187.048	187.359	71
187.049	187.363	74
187.051	187.364	67
187.051	187.363	65
187.359	187.674	71
187.363	187.674	74
187.363	187.678	65
187.364	187.678	67
187.674	187.978	71
187.674	187.982	74
187.678	187.985	67
187.678	187.983	65
187.978	188.318	71
187.982	188.318	74
187.983	188.318	65
187.985	188.315	67
188.311	189.263	72
188.314	189.264	79
188.314	189.264	64
188.315	189.585	67
189.263	189.582	72
189.264	189.585	79
189.264	189.585	64
189.581	190.209	75
189.582	190.205	72
189.582	190.205	78
189.585	190.208	69
190.204	190.839	74
190.205	190.841	72
190.205	190.841	78
190.208	190.841	69
190.835	191.142	71
190.839	191.147	74
190.839	191.147	79
190.839	191.149	67
191.772	192.091	55
192.092	192.402	59
192.094	192.407	62
192.095	192.409	55
192.095	192.407	53
192.402	192.717	59
192.407	192.718	62
192.407	192.722	53
192.409	192.721	55
192.717	193.025	59
192.718	193.026	62
192.721	193.03	55
192.722	193.029	53
193.025	193.361	59
193.026	193.361	62
193.029	193.361	53
193.03	193.359	55
193.354	194.302	67
193.359	194.306	51
193.359	194.307	55
193.676	193.991	59
193.992	194.936	60
194.307	194.621	67
194.308	194.622	51
194.624	194.937	65
194.625	194.937	56
194.936	195.895	60
194.937	195.252	65
194.937	195.253	56
195.251	195.562	62
195.252	195.563	65
195.252	195.566	58
195.253	195.563	56
195.562	196.206	62
195.563	195.895	65
195.563	195.895	56
195.566	195.889	58
195.888	196.834	70
195.889	196.834	55
195.889	196.837	58
196.21	196.519	62
196.522	197.471	63
196.837	197.156	70
196.837	197.156	55
197.157	197.468	69
197.157	197.471	60
197.467	197.779	66
197.468	197.782	69
197.471	197.783	60
197.471	197.782	63
197.779	198.094	66
197.782	198.094	69
197.782	198.097	63
197.783	198.097	60
198.094	198.738	66
198.094	198.427	69
198.097	198.427	60
198.097	198.427	63
198.423	199.371	74
198.426	199.371	59
198.426	199.372	62
198.738	199.053	66
199.053	199.375	67
199.375	200.015	66
199.376	199.697	69
199.376	199.697	60
199.378	199.698	63
199.698	200.649	74
199.7	200.649	59
199.7	200.65	62
200.015	200.327	66
200.33	200.652	67
200.652	201.293	71
200.653	200.971	74
200.656	200.974	65
200.656	200.974	68
200.978	201.922	79
200.979	201.926	63
200.979	201.927	67
201.293	201.604	71
201.607	201.929	72
201.929	202.566	71
201.93	202.248	74
201.933	202.251	65
201.933	202.252	68
202.255	203.196	79
202.255	203.197	63
202.256	203.197	67
202.57	202.881	71
202.882	203.2	72
203.2	203.844	71
203.201	203.529	74
203.203	203.53	65
203.203	203.53	68
203.53	204.474	80
203.847	204.159	70
204.16	204.475	71
204.475	204.803	74
204.804	205.755	79
205.118	205.436	70
205.44	205.756	71
205.758	206.08	74
206.084	207.05	78
206.402	206.721	70
206.722	207.053	71
207.054	207.708	74
207.382	208.408	77
207.709	208.044	70
208.045	208.744	71
208.412	208.748	43
208.749	209.181	67
208.751	209.182	72
208.751	209.182	75
208.752	208.891	48
208.891	209.034	51
209.038	209.185	55
209.185	209.339	77
209.186	209.34	60
209.34	209.773	74
209.342	209.483	48
209.486	209.626	53
209.629	209.773	55
209.777	209.93	75
209.777	209.931	59
209.931	210.477	72
209.934	210.074	48
210.078	210.221	51
210.222	210.365	55
210.368	210.508	60
210.477	210.512	74
210.514	210.655	72
210.515	210.656	63
210.658	210.799	71
210.659	210.799	67
210.802	210.945	72
210.806	210.946	63
210.946	211.054	74
210.949	211.093	62
211.058	211.093	77
211.094	211.236	75
211.094	211.237	60
211.237	211.383	74
211.239	211.383	67
211.384	211.526	75
211.384	211.527	60
211.387	211.53	63
211.531	211.684	77
211.531	211.685	67
211.685	211.838	79
211.688	211.842	59
211.688	211.842	62
211.842	211.999	67
211.999	212.146	79
212	212.15	60
212	212.15	56
212.15	212.304	67
212.304	213.213	79
212.305	212.461	55
212.462	212.618	59
212.618	212.773	62
212.773	212.93	67
212.933	213.074	55
213.077	213.218	59
213.218	213.368	77
213.22	213.368	62
213.369	213.441	79
213.371	213.518	67
213.442	213.483	77
213.484	213.519	79
213.519	214.103	80
213.521	213.662	53
213.665	213.808	56
213.809	213.959	59
213.959	214.103	62
214.107	214.393	74
214.107	214.25	53
214.251	214.393	56
214.397	214.54	75
214.397	214.541	59
214.541	214.614	77
214.541	214.691	62
214.617	214.656	75
214.656	214.691	77
214.694	215.279	79
214.694	214.834	51
214.837	214.981	55
214.981	215.131	60
215.132	215.279	63
215.28	215.566	72
215.28	215.423	56
215.423	215.569	60
215.57	215.713	72
215.57	215.713	63
215.713	215.856	74
215.717	215.859	66
215.859	216.003	75
215.86	216.003	55
216.004	216.146	60
216.147	216.301	75
216.15	216.301	63
216.302	216.444	77
216.302	216.445	67
216.445	216.588	74
216.447	216.591	55
216.591	216.734	59
216.735	216.878	74
216.736	216.882	62
216.882	217.029	75
216.883	217.029	67
217.033	217.176	72
217.033	217.318	60
217.176	217.319	71
217.319	217.466	72
217.467	217.61	74
217.61	217.756	75
217.757	217.9	76
217.904	218.043	77
218.048	218.198	79
218.198	218.341	80
218.199	218.342	41
218.342	218.481	79
218.345	218.481	44
218.482	218.625	82
218.485	218.625	47
218.629	218.771	80
218.629	218.772	50
218.772	218.919	79
218.775	218.919	41
218.92	219.062	77
218.92	219.063	44
219.063	219.206	75
219.065	219.209	47
219.21	219.356	74
219.21	219.36	50
219.36	219.496	79
219.36	219.5	39
219.5	219.639	78
219.501	219.644	43
219.644	219.787	80
219.646	219.788	48
219.79	219.934	79
219.79	219.934	51
219.934	220.077	77
219.938	220.078	44
220.078	220.224	75
220.081	220.224	48
220.225	220.367	74
220.225	220.368	51
220.368	220.518	72
220.371	220.522	54
220.522	220.661	75
220.523	220.666	43
220.666	220.801	74
220.668	220.804	48
220.804	220.949	77
220.805	220.949	51
220.951	221.091	75
220.953	221.095	55
221.095	221.238	74
221.096	221.239	43
221.239	221.382	73
221.242	221.383	55
221.385	221.529	75
221.386	221.529	43
221.529	221.672	74
221.533	221.673	55
221.673	221.969	72
221.675	221.823	48
221.826	221.97	60
221.97	222.113	59
222.117	222.256	60
222.26	222.404	58
222.358	222.456	84
222.405	222.55	60
222.456	222.551	86
222.551	222.648	88
222.554	222.694	55
222.649	222.74	86
222.695	222.842	60
222.74	222.842	84
222.842	222.992	89
222.843	222.993	56
222.993	223.135	60
223.139	223.278	53
223.282	223.419	60
223.422	223.569	58
223.523	223.614	84
223.57	223.716	60
223.618	223.716	86
223.717	223.808	88
223.72	223.863	55
223.811	223.905	86
223.864	224	60
223.906	224.001	84
224.003	224.153	89
224.004	224.154	56
224.154	224.301	60
224.304	224.441	53
224.444	224.587	60
224.588	224.738	58
224.689	224.784	84
224.738	224.881	60
224.784	224.882	86
224.885	224.976	88
224.886	225.022	55
224.977	225.074	86
225.022	225.168	60
225.074	225.169	84
225.169	225.312	89
225.172	225.312	56
225.463	225.62	72
225.467	225.621	75
225.467	225.621	78
225.467	225.624	84
225.468	225.624	44
225.47	225.625	48
225.47	225.627	51
225.47	225.627	56
225.771	225.928	72
225.775	225.929	75
225.775	225.929	79
225.775	225.932	84
225.776	225.932	43
225.778	225.933	48
225.778	225.933	51
225.778	225.935	55
226.079	226.233	71
226.079	226.236	74
226.079	226.237	79
226.083	226.24	83
226.083	226.241	43
226.083	226.241	47
226.086	226.243	50
226.086	226.243	55
226.391	226.54	72
226.394	226.544	75
226.394	226.545	79
226.397	226.547	84
226.398	226.548	36
226.548	226.688	48
226.688	226.834	47
226.835	226.978	48
226.978	227.125	46
227.076	227.174	72
227.126	227.269	48
227.178	227.269	74
227.27	227.367	76
227.272	227.412	43
227.371	227.461	74
227.416	227.559	48
227.462	227.56	72
227.56	227.71	77
227.563	227.71	44
227.71	227.853	48
227.854	228	41
228	228.14	48
228.141	228.291	46
228.245	228.337	72
228.291	228.434	48
228.337	228.438	74
228.438	228.532	76
228.439	228.574	43
228.536	228.627	74
228.574	228.722	48
228.627	228.722	72
228.723	228.875	77
228.724	228.876	44
228.879	229.023	48
229.023	229.166	41
229.167	229.306	48
229.306	229.456	46
229.41	229.505	60
229.457	229.603	48
229.506	229.603	62
229.604	229.694	64
229.607	229.743	43
229.698	229.792	62
229.744	229.89	48
229.796	229.894	60
229.895	229.985	65
229.897	230.177	44
229.989	230.082	60
230.086	230.178	62
230.181	230.276	63
230.182	230.464	44
230.182	230.469	56
230.276	230.366	62
230.37	230.471	60
230.472	230.566	66
230.566	230.656	60
230.66	230.758	62
230.759	230.849	63
230.759	230.895	44
230.761	230.898	48
230.762	230.898	51
230.762	230.902	56
230.849	230.951	62
230.951	231.048	60
231.049	231.14	67
231.141	231.241	60
231.241	231.332	62
231.333	231.427	63
231.333	231.476	43
231.336	231.476	48
231.336	231.479	51
231.336	231.479	55
231.428	231.525	62
231.525	231.623	60
231.623	231.72	69
231.724	231.815	60
231.815	231.907	62
231.907	232.004	63
231.91	232.053	42
231.91	232.054	48
231.91	232.054	51
231.914	232.056	54
232.008	232.099	62
232.099	232.197	60
232.197	232.291	71
232.292	232.389	59
232.39	232.48	60
232.484	232.575	62
232.485	232.627	41
232.485	232.628	47
232.487	232.63	50
232.487	232.631	53
232.575	232.672	60
232.673	232.771	59
232.774	232.865	72
232.865	232.957	60
232.96	233.054	62
233.058	233.149	63
233.059	233.195	39
233.061	233.198	43
233.062	233.198	48
233.062	233.201	51
233.149	233.244	62
233.244	233.341	60
233.342	233.432	74
233.436	233.527	62
233.527	233.624	63
233.628	233.719	65
233.629	233.765	41
233.629	233.765	44
233.63	233.768	50
233.631	233.768	53
233.72	233.81	63
233.81	233.909	62
233.912	234.003	71
234.006	234.101	59
234.102	234.196	60
234.196	234.286	62
234.197	234.335	43
234.198	234.336	47
234.199	234.336	50
234.199	234.339	55
234.289	234.381	60
234.381	234.479	59
234.479	234.78	60
234.48	234.78	72
234.482	234.629	36
234.482	234.63	48
234.78	235.644	51
234.783	235.648	55
234.783	235.649	60
235.077	235.361	79
235.362	235.431	77
235.431	235.5	75
235.501	235.574	74
235.577	235.649	72
235.651	235.795	74
235.652	235.799	53
235.652	235.799	56
235.652	235.799	60
235.655	235.802	62
235.948	236.806	55
235.949	236.807	59
235.949	236.807	62
236.239	236.522	77
236.523	236.596	75
236.6	236.666	74
236.67	236.736	72
236.736	236.81	71
236.81	236.957	72
236.81	236.958	51
236.814	236.96	55
236.814	236.961	60
237.108	237.972	51
237.108	237.975	55
237.111	237.976	60
237.398	237.681	79
237.681	237.759	77
237.759	237.828	75
237.829	237.905	74
237.906	237.976	72
237.979	238.123	74
237.979	238.126	53
237.98	238.126	56
237.98	238.126	60
237.982	238.13	62
238.276	239.133	55
238.277	239.134	59
238.277	239.134	62
238.567	238.85	77
238.851	238.92	75
238.921	238.987	74
238.987	239.064	72
239.064	239.137	71
239.138	239.284	72
239.138	239.288	51
239.141	239.288	55
239.141	239.289	60
239.434	240.299	51
239.435	240.299	55
239.439	240.303	60
239.725	240.009	79
240.009	240.085	77
240.086	240.155	75
240.156	240.226	74
240.227	240.303	72
240.306	240.474	73
240.306	240.477	53
240.307	240.478	56
240.31	240.478	61
240.65	241.286	53
240.65	241.29	56
240.651	241.29	61
240.968	243.067	89
241.29	241.531	53
241.294	241.531	56
241.294	241.535	61
241.769	243.971	55
241.77	243.971	58
241.77	243.971	61
241.773	243.971	63
243.072	243.18	87
243.183	243.285	85
243.285	243.389	84
243.39	243.971	82
243.489	243.971	80
243.586	243.971	79
243.681	243.971	77
243.772	243.971	75
243.869	243.971	73
243.968	244.591	72
244.01	244.591	70
244.059	244.591	68
244.105	244.591	67
244.149	244.591	65
244.195	244.591	63
244.244	244.591	61
244.285	244.591	60
244.325	244.591	58
244.371	244.591	56
244.42	244.591	55
244.471	244.591	53
244.524	244.591	51
244.584	247.418	49
244.587	247.419	31
244.587	247.419	39
244.591	247.422	43
247.719	247.869	56
247.87	248.027	58
248.028	248.486	60
248.031	249.256	44
248.031	248.643	51
248.486	248.644	61
248.644	249.095	58
248.647	249.259	49
249.095	249.26	60
249.26	249.56	56
249.264	249.561	44
249.264	249.561	48
250.169	250.32	68
250.323	250.478	70
250.478	250.936	72
250.479	251.706	56
250.481	251.094	63
250.937	251.094	73
251.095	251.545	70
251.097	251.71	61
251.546	251.71	72
251.711	252.011	68
251.713	252.011	56
251.713	252.012	60
252.619	252.927	72
252.927	253.239	78
252.928	253.239	75
252.931	253.242	68
253.862	254.17	72
254.171	254.481	79
254.171	254.486	75
254.173	254.486	67
255.104	255.202	87
255.202	255.301	86
255.301	255.398	84
255.399	255.493	89
255.403	255.685	43
255.403	255.686	47
255.403	255.686	50
255.405	255.687	55
255.494	255.591	87
255.591	255.689	86
255.689	255.783	84
255.784	255.882	83
255.882	255.976	80
255.976	256.074	79
256.075	256.172	77
256.172	256.27	75
256.273	256.371	74
256.372	256.462	72
256.463	256.561	71
256.561	256.858	72
256.564	256.858	36
256.564	256.859	39
256.565	256.859	43
256.568	256.862	48
