OnsetTime	OffsetTime	MidiPitch
174.879	175.08	66
174.879	175.08	70
175.08	175.278	58
175.08	175.484	61
175.278	175.381	49
175.278	175.484	65
175.278	175.484	70
175.484	175.587	48
175.484	176.295	60
175.689	175.895	72
175.689	175.895	67
175.689	175.895	70
175.895	176.095	82
175.895	176.095	67
175.895	176.095	70
176.095	176.295	80
176.095	176.295	67
176.095	176.295	70
176.295	176.346	80
176.295	177.108	60
176.346	176.397	82
176.397	176.498	80
176.498	176.702	79
176.498	176.702	67
176.498	176.702	70
176.702	176.753	79
176.702	176.905	67
176.702	176.905	70
176.753	176.803	80
176.803	176.905	79
176.905	177.108	77
176.905	177.108	67
176.905	177.108	70
177.108	177.159	77
177.108	177.922	60
177.159	177.21	79
177.21	177.312	77
177.312	177.515	76
177.312	177.515	67
177.312	177.515	70
177.515	177.719	74
177.515	177.719	67
177.515	177.719	70
177.719	177.922	76
177.719	177.922	67
177.719	177.922	70
177.922	177.973	79
177.922	178.736	65
177.973	178.024	80
178.024	178.125	79
178.125	178.329	77
178.125	178.329	68
178.125	178.329	72
178.329	178.38	77
178.329	178.532	68
178.329	178.532	72
178.38	178.43	79
178.43	178.532	77
178.532	178.736	75
178.532	178.736	68
178.532	178.736	72
178.736	178.786	75
178.736	179.142	58
178.786	178.837	77
178.837	178.939	75
178.939	179.142	74
178.939	179.142	65
178.939	179.142	68
179.142	179.346	72
179.142	179.549	59
179.142	179.346	65
179.142	179.346	68
179.346	179.549	74
179.346	179.549	65
179.346	179.549	68
179.549	179.6	77
179.549	180.363	60
179.6	179.651	79
179.651	179.752	77
179.752	179.956	75
179.752	179.956	63
179.752	179.956	67
179.956	180.007	75
179.956	180.159	63
179.956	180.159	67
180.007	180.058	77
180.058	180.159	75
180.159	180.363	74
180.159	180.363	63
180.159	180.363	67
180.363	180.413	74
180.363	181.184	56
180.413	180.464	75
180.464	180.566	74
180.566	180.77	72
180.566	180.77	63
180.566	180.77	65
180.77	180.821	72
180.77	180.976	63
180.77	180.976	65
180.821	180.872	74
180.872	180.976	72
180.976	181.184	71
180.976	181.184	63
180.976	181.184	65
181.184	181.237	72
181.184	182.035	58
181.237	181.29	74
181.29	181.397	72
181.397	181.609	70
181.397	181.609	63
181.397	181.609	67
181.609	181.689	70
181.609	181.822	63
181.609	181.822	67
181.822	181.902	70
181.822	182.035	63
181.822	182.035	67
182.035	182.09	72
182.035	182.917	58
182.09	182.145	74
182.145	182.256	72
182.256	182.476	70
182.256	182.476	62
182.256	182.476	65
182.476	182.559	70
182.476	182.697	62
182.476	182.697	65
182.697	182.779	70
182.697	182.917	62
182.697	182.917	65
182.917	184.172	51
183.028	183.242	63
183.028	183.242	58
183.138	183.554	67
183.138	183.347	55
183.242	183.451	63
183.242	183.451	58
183.347	184.172	75
183.347	183.554	55
183.451	183.658	63
183.451	183.658	58
183.554	183.761	67
183.554	183.761	55
183.658	183.768	63
183.658	183.768	58
183.761	183.966	67
183.761	183.966	55
183.864	184.069	63
183.864	184.069	58
183.966	184.377	67
183.966	184.377	55
184.069	184.275	63
184.069	184.275	58
184.172	184.589	75
184.172	184.589	51
184.275	184.48	63
184.275	184.48	58
184.377	184.589	67
184.377	184.589	55
184.48	184.589	63
184.48	184.589	58
184.583	185.842	49
184.696	184.911	63
184.696	184.911	58
184.807	185.223	67
184.807	185.015	55
184.911	185.119	63
184.911	185.119	58
185.015	185.842	75
185.015	185.223	55
185.119	185.326	63
185.119	185.326	58
185.223	185.43	67
185.223	185.43	55
185.326	185.437	63
185.326	185.437	58
185.43	185.636	67
185.43	185.636	55
185.533	185.739	63
185.533	185.739	58
185.636	186.048	67
185.636	186.048	55
185.739	185.945	63
185.739	185.945	58
185.842	186.263	75
185.842	186.268	49
185.945	186.151	63
185.945	186.151	58
186.048	186.268	67
186.048	186.268	55
186.151	186.268	63
186.151	186.268	58
186.263	186.339	75
186.263	186.339	48
186.365	186.466	63
186.365	186.466	56
186.466	186.567	68
186.466	186.567	51
186.567	186.669	63
186.567	186.669	56
186.669	186.744	76
186.669	186.744	46
186.77	186.87	64
186.77	186.87	55
186.87	186.971	72
186.87	186.971	48
186.971	187.071	64
186.971	187.071	55
187.071	187.145	77
187.071	187.145	44
187.169	187.267	65
187.169	187.267	56
187.267	187.365	72
187.267	187.365	48
187.365	187.463	65
187.365	187.463	56
187.463	187.537	79
187.463	187.537	43
187.561	187.659	67
187.561	187.659	55
187.659	187.757	72
187.659	187.757	48
187.757	187.855	67
187.757	187.855	55
187.855	187.928	80
187.855	187.928	41
187.952	188.048	68
187.952	188.048	53
188.048	188.146	72
188.048	188.146	48
188.146	188.242	68
188.146	188.242	53
188.242	188.315	81
188.242	188.315	39
188.339	188.435	69
188.339	188.435	51
188.435	188.533	72
188.435	188.533	41
188.533	188.629	69
188.533	188.629	51
188.629	188.702	82
188.629	188.702	38
188.726	188.822	70
188.726	188.822	50
188.822	188.918	77
188.822	188.918	41
188.918	189.014	70
188.918	189.014	50
189.014	189.087	84
189.014	189.087	36
189.111	189.207	72
189.111	189.207	48
189.207	189.304	77
189.207	189.304	41
189.304	189.4	72
189.304	189.4	48
189.4	189.472	85
189.4	189.472	34
189.496	189.593	73
189.496	189.593	46
189.593	189.689	77
189.593	189.689	41
189.689	189.786	73
189.689	189.786	46
189.786	189.858	86
189.786	189.858	32
189.883	189.978	74
189.883	189.978	44
189.978	190.075	77
189.978	190.075	41
190.075	190.172	74
190.075	190.172	44
190.172	190.244	87
190.172	190.244	31
190.268	190.364	75
190.268	190.364	43
190.364	190.461	82
190.364	190.461	39
190.461	190.558	75
190.461	190.558	43
190.558	190.634	83
190.558	190.634	31
190.66	190.761	71
190.66	190.761	43
190.761	190.863	75
190.761	190.863	39
190.863	190.965	71
190.863	190.965	43
190.965	191.766	32
190.965	191.766	44
191.065	191.26	72
191.162	191.553	75
191.26	191.455	72
191.358	191.766	84
191.455	191.655	72
191.553	191.766	75
191.655	191.766	72
191.757	192.578	46
191.757	192.578	34
191.858	192.054	65
191.956	192.348	68
192.054	192.25	65
192.152	192.578	74
192.25	192.456	65
192.348	192.578	68
192.456	192.578	65
192.569	193.813	51
192.674	192.884	63
192.674	192.884	58
192.779	193.195	67
192.779	192.988	55
192.884	193.092	63
192.884	193.092	58
192.988	193.813	75
192.988	193.195	55
193.092	193.299	63
193.092	193.299	58
193.195	193.402	67
193.195	193.402	55
193.299	193.409	63
193.299	193.409	58
193.402	193.607	67
193.402	193.607	55
193.505	193.71	63
193.505	193.71	58
193.607	194.018	67
193.607	194.018	55
193.71	193.916	63
193.71	193.916	58
193.813	194.23	75
193.813	194.23	51
193.916	194.121	63
193.916	194.121	58
194.018	194.23	67
194.018	194.23	55
194.121	194.23	63
194.121	194.23	58
194.224	195.483	49
194.337	194.552	63
194.337	194.552	58
194.448	194.864	67
194.448	194.656	55
194.552	194.76	63
194.552	194.76	58
194.656	195.483	75
194.656	194.864	55
194.76	194.967	63
194.76	194.967	58
194.864	195.071	67
194.864	195.071	55
194.967	195.079	63
194.967	195.079	58
195.071	195.277	67
195.071	195.277	55
195.174	195.38	63
195.174	195.38	58
195.277	195.689	67
195.277	195.689	55
195.38	195.586	63
195.38	195.586	58
195.483	195.904	75
195.483	195.91	49
195.586	195.792	63
195.586	195.792	58
195.689	195.91	67
195.689	195.91	55
195.792	195.91	63
195.792	195.91	58
195.904	195.98	75
195.904	195.98	48
196.006	196.107	63
196.006	196.107	56
196.107	196.209	68
196.107	196.209	51
196.209	196.31	63
196.209	196.31	56
196.31	196.386	76
196.31	196.386	46
196.411	196.511	64
196.411	196.511	55
196.511	196.612	72
196.511	196.612	48
196.612	196.712	64
196.612	196.712	55
196.712	196.786	77
196.712	196.786	44
196.81	196.908	65
196.81	196.908	56
196.908	197.006	72
196.908	197.006	48
197.006	197.104	65
197.006	197.104	56
197.104	197.178	79
197.104	197.178	43
197.202	197.3	67
197.202	197.3	55
197.3	197.398	72
197.3	197.398	48
197.398	197.497	67
197.398	197.497	55
197.497	197.569	80
197.497	197.569	41
197.593	197.69	68
197.593	197.69	53
197.69	197.787	72
197.69	197.787	48
197.787	197.883	68
197.787	197.883	53
197.883	197.956	81
197.883	197.956	39
197.981	198.078	69
197.981	198.078	51
198.078	198.174	72
198.078	198.174	41
198.174	198.271	69
198.174	198.271	51
198.271	198.344	82
198.271	198.344	38
198.368	198.464	70
198.368	198.464	50
198.464	198.562	77
198.464	198.562	41
198.562	198.659	70
198.562	198.659	50
198.659	198.731	84
198.659	198.731	36
198.756	198.852	72
198.756	198.852	48
198.852	198.949	77
198.852	198.949	41
198.949	199.046	72
198.949	199.046	48
199.046	199.119	85
199.046	199.119	34
199.143	199.239	73
199.143	199.239	46
199.239	199.336	77
199.239	199.336	41
199.336	199.433	73
199.336	199.433	46
199.433	199.505	86
199.433	199.505	32
199.529	199.624	74
199.529	199.624	44
199.624	199.722	77
199.624	199.722	41
199.722	199.818	74
199.722	199.818	44
199.818	199.89	87
199.818	199.89	31
199.914	200.013	75
199.914	200.013	43
200.013	200.11	82
200.013	200.11	39
200.11	200.207	75
200.11	200.207	43
200.207	200.283	88
200.207	200.283	31
200.309	200.41	76
200.309	200.41	43
200.41	200.512	82
200.41	200.512	31
200.512	200.614	76
200.512	200.614	43
200.614	201.416	32
200.614	201.416	44
200.716	200.911	80
200.813	201.204	84
200.911	201.107	80
201.009	201.416	89
201.107	201.306	80
201.204	201.416	84
201.306	201.416	80
201.408	202.209	46
201.408	202.209	34
201.509	201.705	77
201.607	201.999	80
201.705	201.901	77
201.803	202.209	86
201.901	202.101	77
201.999	202.209	80
202.101	202.209	77
202.203	202.281	79
202.203	202.412	39
202.203	202.412	51
202.412	202.91	87
202.412	202.611	63
202.412	202.611	67
202.611	202.81	63
202.611	202.81	67
202.81	203.018	86
202.81	203.018	63
202.81	203.018	67
202.91	203.018	87
203.012	203.821	89
203.012	203.821	60
203.115	203.821	87
203.216	203.613	86
203.216	203.414	63
203.216	203.414	67
203.315	203.514	84
203.414	203.821	83
203.414	203.613	63
203.414	203.613	67
203.514	203.713	84
203.613	203.821	86
203.613	203.821	63
203.613	203.821	67
203.713	203.821	84
203.814	204.621	82
203.814	204.621	56
203.915	204.621	80
204.015	204.412	79
204.015	204.213	65
204.015	204.213	63
204.114	204.312	77
204.213	204.621	76
204.213	204.412	63
204.213	204.412	65
204.312	204.511	77
204.412	204.621	79
204.412	204.621	63
204.412	204.621	65
204.511	204.621	77
204.612	205.416	75
204.612	205.416	58
204.713	205.416	74
204.813	205.211	72
204.813	205.012	62
204.813	205.012	65
204.913	205.112	70
205.012	205.416	69
205.012	205.211	62
205.012	205.211	65
205.112	205.416	70
205.211	205.416	72
205.211	205.416	62
205.211	205.416	65
205.31	205.416	68
205.41	205.488	79
205.41	206.226	51
205.619	206.226	75
205.619	206.117	87
205.619	205.818	55
205.619	205.818	63
205.818	206.017	55
205.818	206.017	63
206.017	206.226	86
206.017	206.226	55
206.017	206.226	63
206.117	206.226	87
206.219	207.029	89
206.219	207.029	48
206.322	207.029	87
206.423	206.82	86
206.423	206.621	55
206.423	206.621	51
206.423	206.621	60
206.522	206.721	84
206.621	207.029	83
206.621	206.82	55
206.621	206.82	51
206.621	206.82	60
206.721	206.92	84
206.82	207.029	86
206.82	207.029	55
206.82	207.029	51
206.82	207.029	60
206.92	207.029	84
207.021	207.827	82
207.021	207.827	44
207.122	207.827	80
207.222	207.618	79
207.222	207.42	53
207.222	207.42	56
207.222	207.42	51
207.321	207.519	77
207.42	207.827	76
207.42	207.618	53
207.42	207.618	51
207.42	207.618	56
207.519	207.718	77
207.618	207.827	79
207.618	207.827	53
207.618	207.827	51
207.618	207.827	56
207.718	207.827	77
207.819	208.625	75
207.819	208.63	46
207.92	208.63	74
208.02	208.418	72
208.02	208.219	53
208.02	208.219	50
208.02	208.219	58
208.12	208.318	70
208.219	208.63	69
208.219	208.418	53
208.219	208.418	50
208.219	208.418	58
208.318	208.519	70
208.418	208.63	72
208.418	208.63	53
208.418	208.63	50
208.418	208.63	58
208.519	208.63	70
208.625	208.736	75
208.625	208.846	39
208.736	208.846	51
208.846	209.247	63
208.846	209.045	39
208.946	209.045	51
209.045	209.247	39
209.146	209.247	51
209.247	209.346	61
209.247	209.346	67
209.247	209.446	39
209.346	209.446	51
209.446	209.545	60
209.446	209.545	68
209.446	209.644	39
209.545	209.644	51
209.644	209.744	67
209.644	209.744	70
209.644	209.843	39
209.744	209.843	51
209.843	209.942	68
209.843	209.942	72
209.843	210.042	39
209.942	210.042	51
210.042	210.141	68
210.042	210.141	74
210.042	210.24	39
210.141	210.24	51
210.24	210.345	67
210.24	210.345	75
210.24	210.449	39
210.345	210.449	51
210.449	210.85	75
210.449	210.648	39
210.549	210.648	51
210.648	210.85	39
210.749	210.85	51
210.85	210.949	73
210.85	210.949	79
210.85	211.049	39
210.949	211.049	51
211.049	211.148	72
211.049	211.148	80
211.049	211.247	39
211.148	211.247	51
211.247	211.347	79
211.247	211.347	82
211.247	211.446	39
211.347	211.446	51
211.446	211.545	80
211.446	211.545	84
211.446	211.645	39
211.545	211.645	51
211.645	211.75	80
211.645	211.75	86
211.645	211.855	39
211.75	211.855	51
211.855	212.655	87
211.855	212.655	79
211.855	212.055	39
211.955	212.055	51
212.055	212.255	39
212.155	212.255	51
212.255	212.455	39
212.355	212.455	51
212.455	212.655	39
212.555	212.655	51
212.655	213.466	67
212.655	213.466	75
212.655	212.853	38
212.754	212.853	50
212.853	213.052	38
212.953	213.052	50
213.052	213.251	38
213.151	213.251	50
213.251	213.466	38
213.358	213.466	50
213.466	214.266	87
213.466	214.266	79
213.466	213.666	36
213.566	213.666	48
213.666	213.866	36
213.766	213.866	48
213.866	214.066	36
213.966	214.066	48
214.066	214.266	36
214.166	214.266	48
214.266	215.073	67
214.266	215.073	75
214.266	214.464	34
214.365	214.464	46
214.464	214.662	34
214.563	214.662	46
214.662	214.86	34
214.761	214.86	46
214.86	215.073	34
214.966	215.073	46
215.073	215.873	87
215.073	215.873	84
215.073	215.273	32
215.173	215.273	44
215.273	215.473	32
215.373	215.473	44
215.473	215.673	32
215.573	215.673	44
215.673	215.873	32
215.773	215.873	44
215.873	216.678	72
215.873	216.678	75
215.873	216.071	31
215.972	216.071	43
216.071	216.269	31
216.17	216.269	43
216.269	216.467	31
216.368	216.467	43
216.467	216.678	31
216.572	216.678	43
216.678	217.642	84
216.678	217.642	81
216.678	217.642	86
216.678	217.642	30
216.678	217.642	42
217.642	219.642	53
217.642	219.642	59
217.642	219.642	62
217.642	219.642	31
217.642	219.642	43
219.642	220.245	60
219.642	219.846	36
219.744	219.946	48
219.846	220.047	36
219.946	220.146	48
220.047	220.245	36
220.146	220.245	48
220.245	220.318	58
220.245	220.318	64
220.245	220.44	36
220.343	220.44	48
220.44	220.513	56
220.44	220.513	65
220.44	220.635	36
220.537	220.635	48
220.635	220.707	64
220.635	220.707	67
220.635	220.827	36
220.731	220.827	48
220.827	220.899	65
220.827	220.899	68
220.827	221.019	36
220.923	221.019	48
221.019	221.093	62
221.019	221.093	71
221.019	221.215	36
221.117	221.215	48
221.215	221.293	63
221.215	221.293	72
221.215	221.422	36
221.319	221.52	48
221.422	221.812	64
221.422	221.812	72
221.422	221.617	36
221.52	221.714	48
221.617	221.812	36
221.714	221.812	48
221.812	221.885	70
221.812	221.885	76
221.812	222.007	36
221.909	222.007	48
222.007	222.08	68
222.007	222.08	77
222.007	222.202	36
222.104	222.202	48
222.202	222.274	76
222.202	222.274	79
222.202	222.395	36
222.298	222.395	48
222.395	222.467	77
222.395	222.467	80
222.395	222.587	36
222.491	222.587	48
222.587	222.66	74
222.587	222.66	83
222.587	222.78	36
222.684	222.78	48
222.78	223.183	72
222.78	223.175	79
222.78	223.183	75
222.78	223.183	84
222.78	222.979	36
222.88	223.077	48
222.979	223.183	36
223.077	223.183	48
223.175	223.573	67
223.175	223.579	71
223.175	223.579	77
223.175	223.579	79
223.175	223.371	38
223.273	223.472	50
223.371	223.579	38
223.472	223.579	50
223.573	223.977	67
223.573	223.977	72
223.573	223.977	75
223.573	223.771	39
223.672	223.87	51
223.771	223.977	39
223.87	223.977	51
223.968	224.375	65
223.968	224.375	68
223.968	224.375	74
223.968	224.166	41
224.067	224.267	53
224.166	224.375	41
224.267	224.375	53
224.367	225.582	63
224.367	224.778	67
224.367	225.582	72
224.367	224.568	43
224.468	224.669	55
224.568	224.778	43
224.669	224.778	55
224.769	225.177	66
224.769	224.97	44
224.87	225.071	56
224.97	225.177	44
225.071	225.177	56
225.171	225.582	69
225.171	225.372	42
225.272	225.473	54
225.372	225.582	42
225.473	225.582	54
225.573	225.98	62
225.573	225.98	65
225.573	225.98	71
225.573	225.774	43
225.674	225.875	55
225.774	225.98	43
225.875	225.98	55
225.975	226.052	60
225.975	226.052	63
225.975	226.052	72
225.975	226.179	36
226.078	226.28	48
226.179	226.578	60
226.179	226.38	36
226.28	226.479	48
226.38	226.578	36
226.479	226.578	48
226.578	226.652	58
226.578	226.652	64
226.578	226.774	36
226.676	226.774	48
226.774	226.847	56
226.774	226.847	65
226.774	226.968	36
226.871	226.968	48
226.968	227.041	64
226.968	227.041	67
226.968	227.161	36
227.065	227.161	48
227.161	227.233	65
227.161	227.233	68
227.161	227.353	36
227.257	227.353	48
227.353	227.425	62
227.353	227.425	71
227.353	227.545	36
227.449	227.545	48
227.545	227.623	63
227.545	227.623	72
227.545	227.753	36
227.649	227.85	48
227.753	228.142	64
227.753	228.142	72
227.753	227.947	36
227.85	228.045	48
227.947	228.142	36
228.045	228.142	48
228.142	228.215	70
228.142	228.215	76
228.142	228.337	36
228.24	228.337	48
228.337	228.41	68
228.337	228.41	77
228.337	228.532	36
228.435	228.532	48
228.532	228.604	76
228.532	228.604	79
228.532	228.724	36
228.628	228.724	48
228.724	228.796	77
228.724	228.796	80
228.724	228.917	36
228.82	228.917	48
228.917	228.99	74
228.917	228.99	83
228.917	229.112	36
229.014	229.112	48
229.112	229.515	72
229.112	229.507	79
229.112	229.515	75
229.112	229.515	84
229.112	229.31	36
229.211	229.409	48
229.31	229.515	36
229.409	229.515	48
229.507	229.905	67
229.507	229.912	71
229.507	229.912	77
229.507	229.912	79
229.507	229.703	38
229.605	229.804	50
229.703	229.912	38
229.804	229.912	50
229.905	230.306	67
229.905	230.306	72
229.905	230.306	75
229.905	230.103	39
230.004	230.201	51
230.103	230.306	39
230.201	230.306	51
230.3	230.706	65
230.3	230.706	68
230.3	230.706	74
230.3	230.498	41
230.399	230.598	53
230.498	230.706	41
230.598	230.706	53
230.699	232.305	63
230.699	231.108	67
230.699	232.305	72
230.699	230.9	43
230.799	231	55
230.9	231.108	43
231	231.108	55
231.101	231.506	66
231.101	231.302	44
231.201	231.402	56
231.302	231.506	44
231.402	231.506	56
231.503	232.305	69
231.503	231.702	42
231.602	231.801	54
231.702	231.901	42
231.801	231.907	54
231.901	232.1	42
232	232.199	54
232.1	232.305	42
232.199	232.305	54
232.299	232.504	62
232.299	232.504	67
232.299	232.504	71
232.299	232.504	43
232.299	232.504	55
232.504	232.709	62
232.504	232.709	59
232.709	233.505	67
232.709	233.505	79
232.709	232.908	62
232.709	232.908	59
232.908	233.111	59
232.908	233.111	62
233.107	233.908	55
233.306	233.505	63
233.306	233.505	60
233.505	233.999	67
233.505	233.999	79
233.505	233.704	63
233.505	233.704	60
233.704	233.908	63
233.704	233.908	60
233.903	234.096	65
233.903	234.096	62
233.999	234.096	77
234.096	234.192	74
234.192	234.289	71
234.289	234.385	67
234.385	234.482	65
234.482	234.578	62
234.578	234.675	59
234.675	234.771	60
234.771	234.868	63
234.868	234.965	60
234.965	235.063	55
235.063	235.162	54
235.063	235.162	32
235.162	235.26	60
235.162	235.26	44
235.26	235.359	56
235.26	235.359	32
235.359	235.459	54
235.359	235.459	44
235.459	236.268	55
235.459	236.273	31
235.459	236.273	43
235.664	235.87	62
235.664	235.87	59
235.87	236.666	67
235.87	236.666	79
235.87	236.069	62
235.87	236.069	59
236.069	236.273	59
236.069	236.273	62
236.268	237.063	55
236.467	236.666	63
236.467	236.666	60
236.666	237.159	67
236.666	237.159	79
236.666	236.864	63
236.666	236.864	60
236.864	237.063	63
236.864	237.063	60
237.063	237.255	65
237.063	237.255	62
237.159	237.255	77
237.255	237.351	74
237.351	237.447	71
237.447	237.543	67
237.543	237.639	65
237.639	237.734	62
237.734	237.83	59
237.83	237.926	60
237.926	238.022	63
238.022	238.118	60
238.118	238.216	55
238.216	238.313	54
238.216	238.412	32
238.313	238.412	60
238.313	238.412	44
238.412	238.511	56
238.412	238.611	32
238.511	238.611	54
238.511	238.611	44
238.611	238.811	55
238.611	238.811	31
238.711	238.811	43
238.811	238.884	66
238.811	239.006	31
238.908	239.006	43
239.006	239.078	67
239.006	239.199	31
239.102	239.199	43
239.199	239.271	66
239.199	239.271	72
239.199	239.391	31
239.295	239.391	43
239.391	239.463	67
239.391	239.463	71
239.391	239.583	31
239.487	239.583	43
239.583	239.655	72
239.583	239.655	78
239.583	239.775	31
239.679	239.775	43
239.775	239.848	71
239.775	239.848	79
239.775	239.968	31
239.872	239.968	43
239.968	240.04	84
239.968	240.04	78
239.968	240.16	31
240.064	240.16	43
240.16	240.258	83
240.16	240.258	79
240.16	240.356	31
240.258	240.356	43
240.356	240.551	31
240.453	240.551	43
240.551	240.746	31
240.649	240.746	43
240.746	240.942	31
240.844	240.942	43
240.942	241.73	58
240.942	241.73	61
240.942	241.935	63
240.942	241.139	31
241.04	241.139	43
241.139	241.336	31
241.237	241.336	43
241.336	241.533	31
241.434	241.533	43
241.533	241.73	31
241.631	241.73	43
241.73	241.935	60
241.73	241.935	32
241.832	241.935	44
241.935	242.008	73
241.935	242.13	32
242.033	242.13	44
242.13	242.203	72
242.13	242.323	32
242.227	242.323	44
242.323	242.395	73
242.323	242.395	79
242.323	242.515	32
242.419	242.515	44
242.515	242.587	72
242.515	242.587	80
242.515	242.707	32
242.611	242.707	44
242.707	242.78	79
242.707	242.78	85
242.707	242.9	32
242.804	242.9	44
242.9	242.972	80
242.9	242.972	84
242.9	243.092	32
242.996	243.092	44
243.092	243.164	85
243.092	243.164	79
243.092	243.284	32
243.188	243.284	44
243.284	243.382	84
243.284	243.382	80
243.284	243.48	32
243.382	243.48	44
243.48	243.675	32
243.577	243.675	44
243.675	243.871	32
243.773	243.871	44
243.871	244.066	32
243.968	244.066	44
244.066	244.854	60
244.066	244.854	63
244.066	244.854	66
244.066	244.263	33
244.165	244.263	45
244.263	244.46	33
244.361	244.46	45
244.46	244.657	33
244.558	244.657	45
244.657	244.854	33
244.755	244.854	45
244.854	245.059	62
244.854	245.059	65
244.854	245.059	34
244.956	245.059	46
245.059	245.131	69
245.059	245.131	75
245.059	245.251	34
245.155	245.251	46
245.251	245.323	70
245.251	245.323	74
245.251	245.443	34
245.347	245.443	46
245.443	245.515	75
245.443	245.515	81
245.443	245.635	34
245.539	245.635	46
245.635	245.707	74
245.635	245.707	82
245.635	245.826	34
245.731	245.826	46
245.826	245.898	81
245.826	245.898	87
245.826	246.018	34
245.922	246.018	46
246.018	246.09	82
246.018	246.09	86
246.018	246.21	34
246.114	246.21	46
246.21	246.282	87
246.21	246.282	81
246.21	246.402	34
246.306	246.402	46
246.402	246.499	86
246.402	246.499	82
246.402	246.597	34
246.499	246.597	46
246.597	246.792	34
246.695	246.792	46
246.792	247.178	75
246.792	247.178	81
246.792	246.985	34
246.889	246.985	46
246.985	247.178	34
247.082	247.178	46
247.178	247.374	74
247.178	247.374	82
247.178	247.374	34
247.276	247.374	46
247.374	247.569	34
247.471	247.569	46
247.569	247.954	69
247.569	247.954	75
247.569	247.761	34
247.665	247.761	46
247.761	247.954	34
247.858	247.954	46
247.954	248.149	70
247.954	248.149	74
247.954	248.149	34
248.051	248.149	46
248.149	248.345	34
248.247	248.345	46
248.345	248.732	63
248.345	248.732	69
248.345	248.538	34
248.441	248.538	46
248.538	248.732	34
248.635	248.732	46
248.732	248.927	62
248.732	248.927	70
248.732	248.927	34
248.829	248.927	46
248.927	249.121	34
249.024	249.121	46
249.121	249.511	57
249.121	249.511	63
249.121	249.316	34
249.219	249.316	46
249.316	249.511	34
249.414	249.511	46
249.511	249.713	58
249.511	249.713	62
249.511	249.713	46
249.511	249.713	34
249.713	249.915	57
249.915	250.117	58
250.117	250.319	57
250.319	250.521	58
250.521	250.723	57
250.723	250.925	58
250.925	251.127	57
251.127	251.924	58
251.332	251.433	46
251.332	251.533	63
251.332	251.533	66
251.533	251.631	51
251.533	251.729	63
251.533	251.729	66
251.729	251.826	53
251.729	251.924	63
251.729	251.924	66
251.924	252.026	54
251.924	252.731	58
252.128	252.23	70
252.128	252.332	63
252.128	252.332	66
252.332	252.432	75
252.332	252.532	63
252.332	252.532	66
252.532	252.631	77
252.532	252.731	63
252.532	252.731	66
252.681	252.731	70
252.731	253.334	78
252.731	253.537	58
252.934	253.134	63
252.934	253.134	66
253.134	253.334	63
253.134	253.334	66
253.334	253.537	75
253.334	253.537	63
253.334	253.537	66
253.486	253.537	70
253.537	254.141	78
253.537	254.343	58
253.741	253.941	63
253.741	253.941	66
253.941	254.141	63
253.941	254.141	66
254.141	254.343	75
254.141	254.343	63
254.141	254.343	66
254.343	254.55	74
254.343	255.141	58
254.55	254.65	46
254.55	254.75	65
254.55	254.75	68
254.75	254.848	53
254.75	254.946	65
254.75	254.946	68
254.946	255.043	54
254.946	255.141	65
254.946	255.141	68
255.141	255.243	56
255.141	255.949	58
255.345	255.549	70
255.345	255.549	65
255.345	255.549	68
255.549	255.749	80
255.549	255.749	65
255.549	255.749	68
255.749	255.949	78
255.749	255.949	65
255.749	255.949	68
255.949	256	78
255.949	256.763	58
256	256.051	80
256.051	256.153	78
256.153	256.356	77
256.153	256.356	65
256.153	256.356	68
256.356	256.407	77
256.356	256.559	65
256.356	256.559	68
256.407	256.458	78
256.458	256.559	77
256.559	256.763	75
256.559	256.763	65
256.559	256.763	68
256.763	256.814	75
256.763	257.576	58
256.814	256.864	77
256.864	256.966	75
256.966	257.17	74
256.966	257.17	65
256.966	257.17	68
257.17	257.271	72
257.17	257.373	65
257.17	257.373	68
257.373	257.475	74
257.373	257.576	65
257.373	257.576	68
257.576	257.785	75
257.576	258.376	58
257.785	257.885	46
257.785	257.985	63
257.785	257.985	66
257.985	258.082	51
257.985	258.18	63
257.985	258.18	66
258.18	258.278	53
258.18	258.376	63
258.18	258.376	66
258.376	258.478	54
258.376	259.182	58
258.58	258.682	70
258.58	258.784	63
258.58	258.784	66
258.784	258.883	75
258.784	258.983	63
258.784	258.983	66
258.983	259.083	77
258.983	259.182	63
258.983	259.182	66
259.133	259.182	70
259.182	259.785	78
259.182	259.989	58
259.385	259.585	63
259.385	259.585	66
259.585	259.785	63
259.585	259.785	66
259.785	259.989	75
259.785	259.989	63
259.785	259.989	66
259.938	259.989	70
259.989	260.592	78
259.989	260.794	58
260.192	260.392	63
260.192	260.392	66
260.392	260.592	63
260.392	260.592	66
260.592	260.794	75
260.592	260.794	63
260.592	260.794	66
260.794	261.002	72
260.794	261.589	56
261.002	261.101	44
261.002	261.2	63
261.002	261.2	66
261.2	261.297	51
261.2	261.394	63
261.2	261.394	66
261.394	261.492	53
261.394	261.589	63
261.394	261.589	66
261.589	261.691	54
261.589	262.397	56
261.793	261.997	68
261.793	261.997	63
261.793	261.997	66
261.997	262.197	78
261.997	262.197	63
261.997	262.197	66
262.197	262.397	77
262.197	262.397	63
262.197	262.397	66
262.397	262.448	77
262.397	263.21	56
262.448	262.498	78
262.498	262.6	77
262.6	262.804	75
262.6	262.804	63
262.6	262.804	66
262.804	262.854	75
262.804	263.007	63
262.804	263.007	66
262.854	262.905	77
262.905	263.007	75
263.007	263.21	73
